"koutb","koutn","k1b","k1n","k12b","k21b","k13b","k31b","k12n","k21n","A1","B1","n","A2","B2","n2"
0.00233739,0.005864456,0.00022122,0.00164772870856301,0.002178675,0.001162792,0.001701942,0.000133083,0.009345883,0.000830753,4.833e-05,0.0001948,0.6216,0.0001403,0.03912,0.8881
0.002028459,0.003890545,0.000144008,0.00174054745304298,0.002086721,0.001033126,0.001681085,0.000141404,0.004816384,0.000638892,4.01e-05,0.0001935,0.6513,0.0003329,0.05553,0.7933
0.00228662,0.005390874,0.000172348,0.00168217876734904,0.002704226,0.001610409,0.001756259,0.000140924,0.00767313,0.000878666,9.914e-05,0.0001942,0.5,0.0001366,0.02798,0.8584
0.001923049,0.004268719,0.000137642,0.00185567608739056,0.001918009,0.001941147,0.001623074,0.000145351,0.008071471,0.000916199,4.872e-05,0.0001931,0.6286,0.0001812,0.03766,0.8366
0.002231525,0.004599907,0.00012908,0.00169867669906686,0.002308598,0.001335622,0.001999877,0.000157337,0.006273464,0.000762526,5.035e-05,0.0001922,0.6195,0.0001324,0.04049,0.8925
0.001754294,0.00477386,0.000162209,0.00192860291614563,0.002058571,0.001297226,0.001330609,0.000124493,0.006377716,0.000746127,2.669e-05,0.000193,0.7239,0.0001447,0.02636,0.8424
0.002234257,0.0047551,0.000121746,0.00168940885109882,0.002286102,0.001294313,0.001532075,0.000113633,0.006398241,0.000715251,6.128e-05,0.0001923,0.5892,0.0002231,0.03905,0.8049
0.002014346,0.004199251,0.000218235,0.00179181352195526,0.001269409,0.000500458,0.001872369,0.000159771,0.006090964,0.000805213,9.373e-05,0.0001952,0.5152,0.0001596,0.03289,0.8547
0.001959388,0.005094184,0.000191432,0.00182928310767543,0.001869505,0.000973787,0.001561487,0.000163289,0.006140562,0.000640753,4.667e-05,0.0001927,0.63,0.0001067,0.0332,0.8974
0.002239492,0.005582235,0.000171383,0.00168122375176891,0.002100391,0.001056666,0.001868286,0.00014165,0.007837368,0.000807118,5.813e-05,0.0001929,0.5999,0.000258,0.047,0.8116
0.00247965,0.004367887,0.000165944,0.00159127856227724,0.00246314,0.00080747,0.002073819,0.000153906,0.007496735,0.000885179,4.304e-05,0.0001933,0.6522,0.0001347,0.02653,0.8612
0.002152714,0.004524714,0.000153157,0.00169888581571999,0.002295811,0.002383821,0.001802875,0.000148437,0.005487983,0.000600586,8.125e-05,0.0001938,0.5371,0.0002397,0.0537,0.8429
0.002145053,0.004797185,0.000142235,0.0017699063310552,0.001581421,0.000528095,0.001831162,0.000154837,0.007703633,0.000865371,3.165e-05,0.000193,0.702,8.791e-05,0.02575,0.9084
0.001919402,0.004757202,0.00014079,0.0018132401193773,0.00186477,0.000912389,0.00153119,0.000133836,0.006116699,0.000788454,6.86e-05,0.0001937,0.5603,0.0002339,0.04717,0.8403
0.002158357,0.005107876,0.000163903,0.0016778957294515,0.00232399,0.001173374,0.001600706,0.000120376,0.008725996,0.000905762,6.276e-05,0.0001945,0.5822,0.0002351,0.04964,0.8234
0.002195068,0.0052633,0.000132684,0.00170875918560224,0.002053757,0.001130034,0.001746576,0.0001406,0.008751563,0.0009424,7.674e-05,0.000196,0.546,0.0002088,0.03605,0.8193
0.002158717,0.005146154,0.000116783,0.00171264390835069,0.001936685,0.000810621,0.001674932,0.00014251,0.007801563,0.00080264,7.608e-05,0.0001924,0.5536,0.0001415,0.02497,0.8518
0.001779568,0.006112414,0.000147971,0.00189902361167107,0.001417707,0.000744221,0.001571436,0.000136465,0.007593143,0.000696142,9.431e-05,0.0001943,0.5106,0.0002289,0.06091,0.858
0.0023044,0.004822515,0.000192953,0.00164700886657625,0.002339515,0.001318452,0.001858929,0.000142106,0.006744789,0.000765286,5.202e-05,0.0001932,0.6071,0.0001889,0.04882,0.8695
0.001741318,0.004944038,0.000118627,0.00195741996935134,0.001682493,0.000841957,0.001477956,0.000146678,0.006213407,0.000762716,6.283e-05,0.0001909,0.5714,0.0001471,0.04644,0.8887
0.001676217,0.004802522,6.02e-05,0.00197830998146177,0.002225797,0.001297787,0.001488022,0.000154095,0.006124856,0.000697994,9.066e-05,0.0001923,0.5214,0.0001531,0.03189,0.8517
0.002051265,0.004895199,0.000141798,0.00177703147264602,0.001772264,0.000747364,0.001844007,0.000164527,0.007400659,0.000851916,9.427e-05,0.0001935,0.5122,0.0002377,0.04812,0.8209
0.002529372,0.004220286,0.000166332,0.00159587245605669,0.002118586,0.000966992,0.001994422,0.000143414,0.006646705,0.00093544,5.013e-05,0.0001925,0.6257,0.0003924,0.05902,0.7813
0.001933419,0.004988158,0.000131853,0.00187837657388774,0.001684997,0.000832009,0.001824071,0.000180777,0.005593234,0.000653166,7.387e-05,0.000194,0.5504,0.0001795,0.03179,0.8349
0.002560172,0.004256664,7.75e-05,0.00161831880279143,0.002167468,0.002363666,0.001941912,0.000137587,0.006326293,0.000847321,6.584e-05,0.0001931,0.5791,0.000314,0.06885,0.8237
0.001910253,0.004581733,0.000231938,0.00187284757306695,0.001624826,0.000871917,0.001399846,0.000126772,0.006979062,0.000868348,8.082e-05,0.0001935,0.537,0.0001612,0.04228,0.8659
0.001683154,0.004054558,0.000164284,0.00198472413656941,0.001753336,0.001148327,0.001225007,0.000135255,0.006376564,0.000860276,7.715e-05,0.0001933,0.547,0.0001308,0.03499,0.8787
0.001962419,0.004847005,0.000125774,0.00181135643051634,0.001965145,0.000858751,0.001772517,0.000154643,0.005732561,0.000625545,5.252e-05,0.0001949,0.6153,0.000101,0.04041,0.9302
0.001982179,0.004351908,0.00017211,0.0018291374573925,0.001672115,0.000774093,0.001333094,0.000107499,0.006755669,0.000887882,5.831e-05,0.0001933,0.5932,0.000195,0.04002,0.8273
0.002392304,0.005475525,0.00010735,0.00157671719816803,0.002909313,0.001133146,0.002174117,0.000155261,0.008186633,0.000882448,4.119e-05,0.0001937,0.6547,0.0002613,0.07417,0.8621
0.002152199,0.004771081,0.000141712,0.00168382050803128,0.002429401,0.001377573,0.002074621,0.000148737,0.007428652,0.000901871,4.8e-05,0.000195,0.6238,6.77e-05,0.03899,0.9739
0.001854972,0.004494006,0.000142047,0.0018508650492059,0.001847923,0.000894448,0.001143666,0.000103951,0.005550168,0.000695025,6.382e-05,0.0001921,0.5787,0.0001269,0.04277,0.8903
0.00217469,0.005666995,0.000155848,0.00170932164177561,0.002552796,0.000861973,0.002170254,0.000165017,0.007496099,0.00078434,4.922e-05,0.0001938,0.6291,0.0001931,0.03777,0.8299
0.002155824,0.006380286,0.000127163,0.00172281685660392,0.002015733,0.001425632,0.002170756,0.000174818,0.008154504,0.000661216,4.281e-05,0.0001943,0.6436,0.0001933,0.05011,0.8699
0.002320256,0.00488405,0.00017456,0.00161690719038078,0.002051223,0.000798886,0.00186002,0.000131675,0.007468759,0.000908477,6.913e-05,0.0001934,0.5667,0.0001291,0.03761,0.8933
0.001854866,0.004812939,0.000161279,0.00188040146023166,0.002302195,0.00140458,0.001805845,0.000177895,0.005711516,0.000755053,9.384e-05,0.0001923,0.5146,0.0001837,0.03948,0.8443
0.002586446,0.005114564,0.000100241,0.00157628316818879,0.002898705,0.001280929,0.001842923,0.000137269,0.007107075,0.000793552,0.0001013,0.0001927,0.5,9.677e-05,0.04022,0.9427
0.001972675,0.004895157,0.000126916,0.00179366986419375,0.001973773,0.000970766,0.001659458,0.000130034,0.005476517,0.00060525,9.274e-05,0.0001931,0.5147,0.0001161,0.03333,0.8953
0.002476477,0.004493115,0.000129552,0.00155943597243425,0.002296489,0.000748262,0.00228624,0.000157108,0.005753261,0.000690773,6.177e-05,0.0001942,0.5789,0.0002353,0.0343,0.7948
0.002814467,0.005063243,0.000171524,0.00149364832412828,0.002105842,0.000807345,0.002419578,0.000164933,0.00615924,0.000797596,4.6e-05,0.0001943,0.634,0.0002716,0.06526,0.8428
0.002058459,0.005477482,0.000119578,0.00176503397972241,0.001857997,0.001044909,0.001561757,0.000144643,0.007893376,0.000797685,9.586e-05,0.0001924,0.5,0.0001103,0.03233,0.904
0.002140107,0.004663056,0.000181145,0.00173630122941322,0.001474246,0.000539959,0.00177521,0.000139302,0.005577284,0.000714358,6.194e-05,0.0001947,0.5879,0.0001581,0.03096,0.8457
0.0023842,0.005611702,9.72e-05,0.00165117911031248,0.001959154,0.000753417,0.001898382,0.000146244,0.008103053,0.00090898,4.929e-05,0.0001923,0.6245,0.0001566,0.03853,0.8664
0.002834048,0.004912827,0.000154698,0.00147677824913212,0.002734972,0.001024522,0.002324978,0.000150906,0.008214143,0.000959024,5.447e-05,0.000196,0.611,0.0002353,0.04671,0.8283
0.001900956,0.005038622,0.000153041,0.00187227835113759,0.001651758,0.000656051,0.001741969,0.000152341,0.006741088,0.000780281,5.963e-05,0.0001928,0.5894,6.901e-05,0.04702,1.002
0.001991497,0.005371259,0.000183629,0.00179150945456943,0.001818966,0.001441681,0.001680809,0.000153185,0.006366436,0.000621463,8.468e-05,0.0001936,0.5346,0.0001811,0.02775,0.8271
0.00189223,0.004590687,0.000121957,0.00183473331101861,0.001297147,0.000450625,0.00167039,0.000152749,0.006660617,0.000807926,8.475e-05,0.0001927,0.5349,0.000179,0.03445,0.8335
0.002253586,0.004082328,8.2e-05,0.00169125761678444,0.002686302,0.00097933,0.001659383,0.00012632,0.007439464,0.000896697,7.363e-05,0.0001925,0.553,0.0002178,0.05296,0.8445
0.001741021,0.003596755,0.000144978,0.00193694773700949,0.001516624,0.001114464,0.001429359,0.000138944,0.006157242,0.000837843,3.848e-05,0.0001916,0.6715,0.0002204,0.0416,0.813
0.001853264,0.004807295,0.000137252,0.00190054298395848,0.001581446,0.000762112,0.001524049,0.000147,0.006776519,0.00071501,9.87e-05,0.0001932,0.5026,0.0001338,0.03542,0.8898
0.001975798,0.007054158,0.000182237,0.00179101953910725,0.00213742,0.001131066,0.001792508,0.00015759,0.008828324,0.00066667,7.19e-05,0.0001946,0.5631,0.0001245,0.03584,0.8743
0.001991619,0.005890509,0.000119294,0.00179973167989175,0.000970826,0.000399053,0.001538565,0.000127985,0.007811722,0.000762861,5.73e-05,0.0001959,0.5965,0.0001269,0.03316,0.8891
0.002198668,0.004786734,0.000159696,0.00171571995009281,0.002368988,0.001156235,0.001307077,0.000108926,0.006488389,0.000855512,3.505e-05,0.0001925,0.6842,0.0001268,0.03302,0.8798
0.001880862,0.005407631,0.000166437,0.00187735306104766,0.001725851,0.001267201,0.001513097,0.000140901,0.007144172,0.000844692,4.039e-05,0.000192,0.6541,8.62e-05,0.02819,0.9221
0.001829025,0.003840492,0.000172938,0.00188832769790147,0.001789452,0.001277966,0.001698403,0.00016355,0.006568923,0.00101789,3.533e-05,0.0001935,0.6831,0.0001696,0.04962,0.8711
0.002224944,0.005214057,0.000149307,0.00166876445863848,0.002430389,0.001530367,0.002295675,0.000174912,0.00616534,0.000672886,9.575e-05,0.0001944,0.5,0.0001993,0.03799,0.8334
0.002103619,0.005444394,0.000134742,0.00179150635472058,0.001946495,0.001273027,0.001756828,0.000160329,0.007577036,0.000648063,7.1e-05,0.0001927,0.5561,0.0001581,0.04542,0.884
0.001898417,0.003909821,0.000144662,0.00175517156173137,0.001805806,0.001136947,0.00171696,0.00016438,0.005239825,0.000680226,5.076e-05,0.0001937,0.6197,0.0002611,0.05054,0.8161
0.002118027,0.005220226,0.000154361,0.00175035272469946,0.001862439,0.000827505,0.001795684,0.000152378,0.008671397,0.000865491,8.358e-05,0.0001934,0.5303,0.0001959,0.02269,0.782
0.001737041,0.005370681,0.000149408,0.00188445011509144,0.001730477,0.000928415,0.001145931,9.89e-05,0.006859707,0.000613268,6.913e-05,0.0001947,0.561,0.0001576,0.02764,0.8328
0.00195273,0.006395727,0.000218012,0.0018134285337976,0.00204064,0.0018639,0.001880584,0.000172005,0.010123984,0.000902755,6.775e-05,0.0001937,0.5653,0.0001415,0.03437,0.8695
0.002044238,0.005207145,0.000160288,0.00173986120006888,0.001918311,0.001294478,0.002009739,0.000176191,0.005331826,0.000591825,5.387e-05,0.0001928,0.5997,0.0001134,0.03428,0.8828
0.002091027,0.005583679,0.000174132,0.00173499813879155,0.002075099,0.0012244,0.001739373,0.000135459,0.007510484,0.000837351,2.288e-05,0.0001924,0.7587,0.0002373,0.03867,0.8041
0.001952261,0.005156041,0.000122883,0.00190978128871689,0.001657732,0.001117766,0.001665663,0.000161708,0.007590056,0.00091692,5.328e-05,0.000194,0.5971,0.0001247,0.04151,0.9031
0.001865688,0.003568642,0.000143064,0.00194697243524828,0.001494264,0.000862654,0.001557246,0.000154318,0.006313756,0.00090676,4.131e-05,0.0001934,0.6551,0.0002027,0.03672,0.8331
0.00194706,0.007026411,0.000201692,0.00182575386248525,0.001408082,0.000865226,0.001508745,0.00015021,0.010786099,0.000968606,4.841e-05,0.0001937,0.62,0.0003332,0.04501,0.7723
0.001668689,0.004665279,0.000217656,0.00197334572852998,0.002151202,0.001366425,0.001413392,0.000156533,0.006328939,0.000814946,7.188e-05,0.0001914,0.5621,0.0002148,0.03474,0.8015
0.002009879,0.004269555,0.000121556,0.00181496622035813,0.001869642,0.001170226,0.001381431,0.000133359,0.005788723,0.000771902,4.33e-05,0.0001944,0.641,0.0001311,0.03873,0.9146
0.001995923,0.005702617,0.000137117,0.00182412888979774,0.002147017,0.002351223,0.001591553,0.000157903,0.007780963,0.00073348,0.0001027,0.0001931,0.5,0.000197,0.0313,0.8228
0.001652013,0.00593285,0.00019419,0.00197678979516795,0.002007685,0.001112626,0.001474975,0.000150784,0.007909156,0.000758892,6.918e-05,0.0001935,0.5612,0.0001284,0.0485,0.9334
0.002303224,0.004133618,0.000182808,0.00166032462799311,0.001894869,0.000903937,0.002336846,0.000202449,0.007829073,0.000985578,6.163e-05,0.0001939,0.5858,0.0001281,0.03281,0.8696
0.001608688,0.004600466,0.000190499,0.0020400024658273,0.001459502,0.000770837,0.001373102,0.000152198,0.006040611,0.000778161,3.389e-05,0.0001938,0.6966,0.000211,0.0498,0.847
0.001903895,0.003985356,0.000117062,0.00182585114930469,0.001447075,0.000791318,0.001957504,0.000173769,0.005471774,0.000780985,5.803e-05,0.0001941,0.5888,0.000169,0.05294,0.8865
0.001972338,0.005397337,0.000129647,0.00177012168865118,0.001913629,0.000820323,0.001608401,0.000118608,0.008562788,0.000978804,5.44e-05,0.0001951,0.6025,0.0001002,0.04205,0.9339
0.001992714,0.005118792,0.000124871,0.00179972684688062,0.002221647,0.001054212,0.001262526,0.000134104,0.008046849,0.000857428,5.773e-05,0.0001929,0.5961,0.0001751,0.03457,0.8399
0.001974776,0.007169828,0.000189604,0.00176336330412807,0.001723484,0.00109442,0.001827805,0.000154267,0.009226109,0.000752665,3.349e-05,0.0001936,0.6894,8.928e-05,0.04018,0.9553
0.002171382,0.005273729,0.000167292,0.00164284313158892,0.002754162,0.000906873,0.001624464,0.000126223,0.007531712,0.000768941,2.654e-05,0.0001942,0.7276,0.000146,0.02816,0.8344
0.002383168,0.004720576,0.000165289,0.00154940682211426,0.002482454,0.000909829,0.001773876,0.000124882,0.007033114,0.000779491,7.712e-05,0.0001939,0.5458,0.0003612,0.05918,0.7717
0.00217402,0.005469567,0.000155939,0.00170481013888792,0.00193744,0.000841912,0.001999542,0.000159603,0.007121013,0.000771825,5.533e-05,0.0001929,0.6093,0.0002317,0.04998,0.8268
0.002221217,0.004848141,0.000115591,0.00170610289553314,0.0024629,0.001083485,0.001638523,0.000128066,0.007144462,0.000762248,9.338e-05,0.0001941,0.512,0.0002112,0.066,0.8701
0.001719276,0.00417721,0.000185801,0.00195242275248084,0.001760401,0.001017887,0.001288039,0.000119849,0.006513209,0.000891523,3.419e-05,0.0001943,0.6888,0.0001765,0.05156,0.8702
0.001967795,0.004788305,0.000168759,0.00179485600377207,0.002005301,0.001232678,0.001747445,0.000149978,0.00722989,0.000771612,3.331e-05,0.0001917,0.6953,0.0002155,0.03936,0.8164
0.001674186,0.003869372,9.55e-05,0.00204709586158937,0.001491518,0.000962262,0.001368329,0.000140037,0.005545285,0.000774408,3.932e-05,0.0001936,0.6603,0.0002097,0.04485,0.8538
0.002557891,0.004927555,0.000138724,0.00154882520189368,0.001532454,0.000538101,0.00188336,0.000131275,0.006813811,0.000720793,7.564e-05,0.0001925,0.551,0.0001561,0.03197,0.8341
0.002251901,0.004918986,0.000157691,0.00171473620853245,0.001429187,0.000609047,0.001436112,0.000133651,0.005850022,0.000746563,0.0001017,0.0001929,0.5,0.0001233,0.0338,0.8875
0.00246843,0.004302638,0.000181808,0.00157169667990197,0.003315334,0.001495339,0.002122777,0.000160704,0.005523012,0.000745557,7.214e-05,0.0001936,0.5497,0.0001502,0.03704,0.8734
0.001947884,0.004036698,0.000180826,0.00181326152844085,0.001894758,0.000745027,0.001954517,0.000169759,0.006992,0.000980638,4.139e-05,0.0001951,0.6448,8.919e-05,0.02649,0.9031
0.002622183,0.005712568,0.000175031,0.00157679389588216,0.001859845,0.000531079,0.001830595,0.000152489,0.00779643,0.000864922,5.831e-05,0.0001949,0.6039,0.0001786,0.04065,0.847
0.001778768,0.004655481,0.000137354,0.00193317174758742,0.002026467,0.000920248,0.001156432,0.00010924,0.004644611,0.000604123,9.737e-05,0.000193,0.5,0.0001178,0.03195,0.8859
0.001927575,0.005591445,0.000107619,0.00179266139597444,0.002071968,0.001263012,0.001683829,0.000141765,0.006992479,0.000735728,6.485e-05,0.0001927,0.5743,0.0001831,0.02725,0.8243
0.002361088,0.003890811,0.000112211,0.00163750165292953,0.002235542,0.001347629,0.001876383,0.000146686,0.004175895,0.000621072,8.225e-05,0.0001926,0.5423,0.0001399,0.0274,0.8539
0.002289844,0.00358688,0.00021538,0.00165185976532653,0.002551448,0.000827302,0.00194272,0.00017008,0.005346574,0.000847035,9.915e-05,0.000192,0.5,0.0003157,0.05072,0.7873
0.002115916,0.004937104,0.000166158,0.00174596474442545,0.001871636,0.000981935,0.001528446,0.000131106,0.005375059,0.000575387,5.202e-05,0.0001927,0.6103,0.0001137,0.03861,0.9045
0.001919328,0.004585048,0.000108051,0.00186219572812676,0.002035661,0.001445486,0.001538558,0.000137547,0.004887298,0.000627814,9.826e-05,0.0001931,0.5,0.0003284,0.02907,0.7409
0.001920965,0.004490346,0.000180893,0.00189857812609117,0.001961179,0.001443408,0.001715764,0.000155449,0.006893789,0.00087873,4.591e-05,0.0001924,0.6373,9.284e-05,0.04257,0.9406
0.002232652,0.004338511,0.0001722,0.0017144482981094,0.002314568,0.001284517,0.002287915,0.00018374,0.00644723,0.000814771,5.917e-05,0.0001931,0.5964,0.0001653,0.03051,0.8511
0.001886548,0.005690692,0.000131158,0.00186064882848911,0.002066167,0.000976796,0.001540464,0.00014553,0.007291946,0.000766204,1.834e-05,0.0001936,0.7989,0.000224,0.03901,0.8122
0.001970151,0.0041368,0.000135774,0.00182534818315169,0.002056614,0.001040302,0.001592773,0.000129454,0.005672769,0.00081667,6.853e-05,0.0001939,0.5644,0.000116,0.0348,0.8965
0.0022421,0.005073185,0.000213013,0.00169367087119104,0.002006799,0.000920274,0.002007875,0.000176813,0.008023125,0.000895872,6.568e-05,0.0001925,0.5786,7.685e-05,0.03872,0.9589
0.002071847,0.004885957,0.000142391,0.0017680672059277,0.002099436,0.001102978,0.0013967,0.000107257,0.006271836,0.000695682,6.216e-05,0.0001933,0.5883,0.0002759,0.04907,0.8106
0.002001574,0.005229583,0.000167301,0.00179308840989357,0.001998498,0.001999083,0.001757225,0.000167031,0.007132058,0.00090767,0.0001004,0.0001954,0.5,0.0003257,0.05994,0.7988
0.002398252,0.004201061,0.000115239,0.00164106936539163,0.002575165,0.000940316,0.002166055,0.000174962,0.004233689,0.000582114,5.543e-05,0.0001942,0.6,0.0001788,0.0291,0.8286
0.002371762,0.004611955,0.000119684,0.00163542652396838,0.002945729,0.00094874,0.002539043,0.000195945,0.006166029,0.000796302,3.288e-05,0.0001932,0.6915,0.0001827,0.04286,0.849
0.001664471,0.005100655,0.000174121,0.00200901309896801,0.001607325,0.001195783,0.001325079,0.000143296,0.008145678,0.000825065,8.746e-05,0.0001932,0.5144,0.0001945,0.02615,0.7932
0.002785001,0.0054865,0.000174316,0.00145276546957767,0.003264601,0.001154648,0.002439598,0.000160347,0.006259835,0.000661673,9.541e-05,0.0001944,0.5,0.0002532,0.03697,0.791
0.001784363,0.004578826,0.000155444,0.00190217057801914,0.001489052,0.000834245,0.00168214,0.000145577,0.006625408,0.000793422,9.222e-05,0.0001929,0.5104,0.0001687,0.03769,0.8626
0.001681149,0.004553837,0.00020665,0.0019599894882385,0.001921486,0.000780249,0.001186633,0.000115204,0.00564571,0.000679429,3.752e-05,0.0001928,0.6715,0.0001551,0.03457,0.8537
0.001947899,0.00494168,0.000145802,0.00184823830715607,0.002007774,0.000766788,0.001628311,0.000162227,0.007752579,0.000833724,8.83e-05,0.0001958,0.523,0.0001341,0.04983,0.9064
0.001741262,0.00484786,0.000132953,0.00195226828743286,0.002001299,0.001537089,0.001522373,0.000142494,0.007963579,0.000899288,9.508e-05,0.0001918,0.5,0.0002726,0.04641,0.8025
0.001895587,0.004898929,0.000159352,0.00186003404881723,0.001690701,0.000765757,0.001650441,0.000154567,0.007465757,0.000802978,6.475e-05,0.0001948,0.5783,0.0001251,0.03242,0.8902
