kout,k12,k13,k21,k31,A1,B1,n,A2,B2,n2
0.00181345,0.0032963,0.003727892,0.001974305,0.000233153,3.80E-05,0.003455,0.8386,0.0001309,0.02761,0.8691
0.002004024,0.002990464,0.004140372,0.002220771,0.000244424,3.60E-05,0.003737,0.8604,0.0001811,0.03226,0.8271
0.002240898,0.002947914,0.004257136,0.001834196,0.000239776,4.41E-05,0.003869,0.8272,0.0001415,0.03298,0.8499
0.002193262,0.002358756,0.003840426,0.002083297,0.000252379,3.50E-05,0.00346,0.8526,0.0002275,0.06211,0.8538
0.002698194,0.003355398,0.003776842,0.002143796,0.000224008,3.74E-05,0.003377,0.8408,0.0002426,0.03978,0.8038
0.001956923,0.003747718,0.004213597,0.00267138,0.00022278,4.43E-05,0.003849,0.8257,0.0002522,0.05365,0.8131
0.001937408,0.004311631,0.005224637,0.001940494,0.000246433,3.30E-05,0.003376,0.8649,0.0001204,0.03212,0.8818
0.001455907,0.003407943,0.00350239,0.002068935,0.000228827,3.62E-05,0.003403,0.8465,0.0003324,0.05655,0.7937
0.002454918,0.004254606,0.003096418,0.002334447,0.000193814,3.10E-05,0.003338,0.8747,0.000188,0.03936,0.8407
0.002084686,0.003223166,0.003576797,0.002805554,0.000220497,3.35E-05,0.003496,0.8632,0.0002337,0.03002,0.7927
0.001839175,0.003586534,0.003142032,0.001617483,0.000228305,3.23E-05,0.003422,0.8649,0.0002046,0.03754,0.8291
0.001863234,0.002796111,0.004238147,0.002914039,0.000250106,3.77E-05,0.003468,0.8392,0.0001774,0.0515,0.8753
0.002215461,0.004258011,0.00317984,0.002163572,0.000284551,3.03E-05,0.003526,0.8879,0.0003038,0.04489,0.794
0.002127874,0.003744682,0.003783379,0.002147641,0.000242808,3.28E-05,0.003258,0.857,0.0001713,0.04725,0.8734
0.001619981,0.003558445,0.003648922,0.002435425,0.000194307,3.85E-05,0.003617,0.8429,0.0003059,0.03343,0.7578
0.002499227,0.00344508,0.003214222,0.001754074,0.0002632,3.88E-05,0.00349,0.8363,0.0001973,0.04131,0.8336
0.002000564,0.002327477,0.002810793,0.002502677,0.000241071,4.67E-05,0.003527,0.8074,0.0002475,0.03685,0.7971
0.003007821,0.002835796,0.003259231,0.002706185,0.000216313,3.41E-05,0.003396,0.8595,8.94E-05,0.02662,0.9078
0.001885527,0.003928236,0.003015884,0.002119441,0.000237729,3.69E-05,0.003477,0.8451,0.0001695,0.03999,0.864
0.00165609,0.003572609,0.003468679,0.002648671,0.000212132,3.99E-05,0.003547,0.8344,0.0001398,0.0312,0.8555
0.002542797,0.004134639,0.004384051,0.002133421,0.000205272,3.64E-05,0.00351,0.8548,0.000112,0.03062,0.8896
0.002025792,0.002192549,0.004878963,0.001788835,0.000288407,3.69E-05,0.00355,0.8483,0.0001413,0.03592,0.8657
0.001564445,0.004164369,0.002960443,0.004157224,0.000222165,3.98E-05,0.003753,0.8386,0.0002605,0.04651,0.8023
0.002775783,0.002920185,0.003360445,0.001227969,0.000229153,2.95E-05,0.003488,0.8871,8.65E-05,0.02709,0.9237
0.002329165,0.002326446,0.003898775,0.001898299,0.000201998,3.81E-05,0.003628,0.8457,0.000255,0.04681,0.8219
0.001814757,0.003238995,0.002430496,0.002231661,0.000255826,3.43E-05,0.003588,0.8649,0.0002083,0.03163,0.8072
0.002166995,0.004401209,0.003432961,0.002359271,0.000262448,4.09E-05,0.003676,0.8351,0.0002844,0.04014,0.7853
0.002146235,0.003016314,0.004061259,0.002444218,0.000200791,4.04E-05,0.003609,0.836,0.000172,0.04083,0.8667
0.002139561,0.003150693,0.003954348,0.002236512,0.000210297,3.88E-05,0.003611,0.8449,0.0001646,0.03945,0.8705
0.00240173,0.004380807,0.003160737,0.001673835,0.000197559,3.54E-05,0.0035,0.8566,0.0003009,0.07965,0.8502
0.001661108,0.0036671,0.004277715,0.002496882,0.000206997,3.64E-05,0.003494,0.8504,8.70E-05,0.02799,0.9326
0.001616703,0.002626935,0.003846996,0.00277289,0.000208785,3.14E-05,0.003485,0.8737,0.000196,0.03232,0.8213
0.00171073,0.003301883,0.00368021,0.00387606,0.000273119,3.34E-05,0.003323,0.8605,0.0001818,0.03976,0.84
0.002218106,0.003020397,0.003587818,0.002334919,0.000268842,4.86E-05,0.003734,0.808,0.0001218,0.07013,0.9583
0.001864571,0.002355477,0.003403382,0.002078655,0.00022992,4.04E-05,0.003721,0.839,0.0001503,0.0416,0.878
0.001516765,0.003482808,0.003736157,0.00165892,0.000214628,4.51E-05,0.00378,0.8159,0.0001598,0.03467,0.8601
0.002278532,0.003081429,0.004084372,0.001454348,0.000227983,4.06E-05,0.003597,0.8343,0.0001428,0.03192,0.8512
0.002115798,0.002758725,0.002971091,0.001559062,0.00020809,3.36E-05,0.003657,0.87,0.0002529,0.05074,0.8124
0.002272135,0.00392007,0.002861899,0.002186616,0.000283684,3.88E-05,0.003533,0.8376,0.0003061,0.05265,0.7889
0.002046635,0.002461497,0.003498494,0.002276354,0.000212671,4.34E-05,0.003696,0.8262,0.0001776,0.0417,0.8458
0.00173553,0.003434682,0.004295423,0.002617132,0.000204307,4.73E-05,0.003704,0.8113,0.0002972,0.0497,0.7959
0.002521432,0.002946123,0.002992102,0.002120277,0.000256243,3.24E-05,0.003292,0.8642,0.0001434,0.0396,0.8815
0.002148067,0.003043391,0.003376688,0.002051585,0.000209632,4.16E-05,0.003439,0.8232,0.0002641,0.02938,0.7657
0.002656188,0.004337874,0.003173562,0.002434576,0.000227497,3.46E-05,0.003471,0.8555,0.0002042,0.03747,0.8265
0.001603973,0.003661865,0.003364282,0.00282344,0.00021124,3.64E-05,0.003491,0.8518,0.0001645,0.03939,0.8684
0.002092636,0.002567099,0.00357044,0.004295789,0.000249342,3.42E-05,0.003475,0.8607,0.0002156,0.07507,0.8867
0.002315853,0.004478591,0.003390049,0.002647762,0.000235403,3.31E-05,0.003482,0.8644,0.0001006,0.05355,0.9462
0.001908914,0.004033291,0.003187241,0.002646891,0.000220204,4.18E-05,0.00367,0.8295,0.0002104,0.0328,0.8052
0.002373754,0.003550783,0.00314979,0.002762282,0.000231095,3.52E-05,0.003301,0.8502,0.0002007,0.04398,0.8508
0.001932675,0.00316647,0.003332414,0.0019659,0.000202898,3.92E-05,0.003559,0.8333,0.0001816,0.0344,0.8253
0.002264814,0.00428569,0.003653368,0.002319691,0.000218006,3.97E-05,0.00345,0.8314,0.0001918,0.02763,0.796
0.001670793,0.004605778,0.004293056,0.001706676,0.000196704,3.36E-05,0.003596,0.8698,0.0003431,0.03631,0.7511
0.002170827,0.003446171,0.002851547,0.001590947,0.000225934,3.73E-05,0.003565,0.8462,0.0001072,0.03914,0.9199
0.00210242,0.0025,0.004695458,0.001951314,0.000212254,3.79E-05,0.003777,0.8545,0.0003009,0.05565,0.8045
0.002449293,0.002824568,0.002960588,0.002755059,0.000230332,3.24E-05,0.003266,0.8595,9.45E-05,0.0575,0.9658
0.002293961,0.002979619,0.003873188,0.002120183,0.000238347,3.53E-05,0.003422,0.8544,0.0001722,0.04714,0.862
0.002160444,0.003471437,0.003758511,0.002069092,0.000225552,2.86E-05,0.003381,0.8882,0.0001634,0.02737,0.8288
0.002164376,0.003828782,0.003166483,0.00302907,0.000266738,3.34E-05,0.003562,0.8683,0.0002581,0.04586,0.8061
0.002270788,0.003184872,0.003218465,0.002749207,0.000205335,4.19E-05,0.003619,0.8276,0.0001076,0.03956,0.9218
0.00168858,0.004025778,0.003997928,0.002213044,0.000223667,3.44E-05,0.00342,0.8587,0.0001042,0.03957,0.9243
0.003078973,0.00304344,0.00411112,0.003549523,0.000222611,4.26E-05,0.00381,0.8299,0.0001673,0.04305,0.8681
0.002075708,0.004712007,0.00494907,0.001509841,0.000252727,3.75E-05,0.003439,0.8437,0.0001787,0.05358,0.8792
0.001821926,0.003186541,0.003993084,0.002034421,0.000236187,3.85E-05,0.003576,0.8419,0.0002129,0.05276,0.8551
0.002369584,0.002785381,0.004432101,0.002517428,0.000246406,3.28E-05,0.003408,0.8659,0.0002689,0.04485,0.7928
0.003381869,0.003128251,0.003389377,0.002860956,0.000206757,3.69E-05,0.0034,0.8422,0.0001465,0.03936,0.8779
0.002454618,0.003822237,0.003176857,0.002639956,0.000233665,2.95E-05,0.003396,0.8812,0.0001529,0.02771,0.8433
0.002085335,0.003535748,0.003923444,0.001885922,0.000218561,4.12E-05,0.003837,0.8391,0.0002174,0.03981,0.8135
0.002025245,0.003255559,0.004232392,0.002732302,0.00023326,3.85E-05,0.003641,0.8437,0.000142,0.03567,0.87
0.001897042,0.0049484,0.004912436,0.002460824,0.000233843,4.26E-05,0.003497,0.8197,8.24E-05,0.04168,0.9583
0.002451931,0.003073777,0.003067277,0.003146066,0.000199033,4.02E-05,0.003807,0.8423,0.0001538,0.02112,0.8295
0.002504981,0.003246164,0.004393927,0.002605549,0.000275101,3.59E-05,0.003656,0.8567,0.0001342,0.03445,0.8771
0.001874282,0.002637778,0.002604196,0.002843179,0.000279219,2.94E-05,0.003248,0.8812,0.000164,0.03983,0.866
0.00153956,0.002374553,0.003457418,0.001787476,0.000207217,3.17E-05,0.003263,0.8635,6.96E-05,0.03431,0.9705
0.00206669,0.003919008,0.003464625,0.002003937,0.000219923,4.06E-05,0.003692,0.8359,0.0001403,0.031,0.8678
0.00211931,0.002441772,0.003733985,0.002338018,0.000201631,3.54E-05,0.003453,0.8508,0.0001101,0.05755,0.9584
0.002131325,0.003126831,0.003440197,0.002401387,0.000240927,3.71E-05,0.003443,0.8448,0.0001123,0.03278,0.893
0.001882507,0.003781434,0.003440791,0.002764118,0.000257638,3.59E-05,0.003453,0.8484,0.0002422,0.03911,0.8138
0.00208728,0.004377798,0.003790153,0.003681547,0.000200632,3.60E-05,0.003451,0.8493,8.56E-05,0.02852,0.9116
0.002136231,0.002915598,0.003659657,0.00247422,0.00025731,3.95E-05,0.003759,0.8414,0.0001628,0.04843,0.8854
0.002148847,0.002949711,0.003807789,0.00217148,0.000211944,3.70E-05,0.003598,0.852,0.0001007,0.03862,0.9256
0.001891071,0.002725592,0.004037082,0.003468355,0.000206031,3.61E-05,0.003418,0.8486,0.0002062,0.04539,0.8398
0.001642708,0.002324888,0.003573456,0.002821594,0.000192339,3.77E-05,0.003679,0.8529,0.0001367,0.02775,0.852
0.001543997,0.002608945,0.002962318,0.002189034,0.000254102,3.57E-05,0.003585,0.8567,0.0002081,0.04878,0.8469
0.002149785,0.00358511,0.004279531,0.002247352,0.000245143,3.71E-05,0.003574,0.8503,0.0002582,0.06015,0.8394
0.001704427,0.003564639,0.004615384,0.002142802,0.00021658,3.72E-05,0.003291,0.8395,0.0001925,0.03153,0.8081
0.001771982,0.00355791,0.003964627,0.004319735,0.000219887,2.59E-05,0.003212,0.9024,0.0001697,0.04684,0.8727
0.00173247,0.003688568,0.005115982,0.002400626,0.000235144,3.95E-05,0.003858,0.852,9.64E-05,0.03561,0.9258
0.002354821,0.002755041,0.00382298,0.001970322,0.000211546,3.88E-05,0.003563,0.8426,0.0002146,0.02917,0.7891
0.001753682,0.002839445,0.005212045,0.003240749,0.000212975,4.06E-05,0.003353,0.8263,9.94E-05,0.02653,0.9036
0.001950525,0.00311963,0.003174775,0.002539758,0.00025691,3.45E-05,0.003408,0.86,0.000142,0.0413,0.8877
0.001862908,0.003621012,0.004462554,0.001850345,0.000211855,3.00E-05,0.003345,0.8808,0.0001141,0.04168,0.9089
0.002171924,0.002706813,0.002944482,0.003472728,0.000196742,3.66E-05,0.003262,0.8378,0.0002492,0.05649,0.8484
0.001836236,0.0033656,0.003128224,0.00215102,0.000189882,4.03E-05,0.003672,0.8334,8.56E-05,0.02268,0.9133
0.001609725,0.002738545,0.00308686,0.001656079,0.000218782,3.07E-05,0.003466,0.8778,9.91E-05,0.03452,0.9221
0.001785002,0.003207209,0.004003776,0.002606214,0.00022714,4.20E-05,0.00373,0.8332,0.0001753,0.02775,0.8119
0.002288953,0.002654046,0.00310563,0.001802512,0.000209017,2.99E-05,0.003355,0.8782,0.0001676,0.04654,0.8695
0.00197834,0.0039076,0.003714816,0.00366486,0.000246073,3.78E-05,0.003652,0.8482,0.000175,0.06323,0.8989
0.002581506,0.003653386,0.00359251,0.002855908,0.000210805,4.34E-05,0.003782,0.8253,0.00026,0.04716,0.8114
0.001876331,0.004330724,0.003323219,0.002020645,0.000251075,2.96E-05,0.003248,0.8773,9.13E-05,0.02342,0.8945
0.001961579,0.002486517,0.004036834,0.001717362,0.000211467,3.47E-05,0.003587,0.8641,0.0002874,0.04765,0.7943
0.00171139,0.003331424,0.003785468,0.002126166,0.000212723,3.71E-05,0.003461,0.8457,0.0001537,0.03987,0.8761
0.001938836,0.002891893,0.003004323,0.002816851,0.000251644,3.54E-05,0.003374,0.8475,0.0001022,0.02641,0.8986
0.002146216,0.003096646,0.004494911,0.003416687,0.000221052,3.59E-05,0.003685,0.8579,0.0001867,0.03073,0.8226
0.001901997,0.004165559,0.003101552,0.001997836,0.000215064,3.12E-05,0.003303,0.8677,0.0001817,0.04002,0.8521
0.001526911,0.003037752,0.002945981,0.001809007,0.000213305,3.69E-05,0.003468,0.8508,0.0001464,0.03422,0.8733
0.002105326,0.003642464,0.002917145,0.002508187,0.000214262,3.94E-05,0.003518,0.8349,0.0001877,0.05119,0.8663
0.001864386,0.003513121,0.004851897,0.001594671,0.000253624,4.26E-05,0.003574,0.8261,0.0003358,0.04502,0.7704
0.002045802,0.00218226,0.0030764,0.002298342,0.000223056,3.81E-05,0.003711,0.8495,0.0001855,0.0469,0.8618
0.002353947,0.00291886,0.003610097,0.002547908,0.000274707,3.64E-05,0.003553,0.8499,0.0001429,0.04141,0.8948
0.001958713,0.004238267,0.003487719,0.002907512,0.000227753,4.23E-05,0.003858,0.8353,0.0003414,0.03757,0.7516
0.001648017,0.005716277,0.003767726,0.00224357,0.000204934,3.07E-05,0.003461,0.8787,0.0001081,0.03331,0.9007
0.002251323,0.002394183,0.003278905,0.002473778,0.000220537,3.02E-05,0.003312,0.8786,9.09E-05,0.03343,0.927
0.00204869,0.002787605,0.005027466,0.002189694,0.000234904,3.67E-05,0.003519,0.8499,0.0002883,0.04375,0.7853
0.002475173,0.003773184,0.003107316,0.003242138,0.000239408,3.54E-05,0.00364,0.8604,7.86E-05,0.02719,0.9327
0.002306734,0.002969266,0.00498005,0.001821455,0.000221127,3.59E-05,0.003561,0.8579,0.0002899,0.07954,0.8513
0.002338555,0.002472719,0.004310115,0.002164256,0.000201749,3.13E-05,0.003265,0.8664,0.0002079,0.04684,0.8516
0.0018805,0.002227585,0.003694293,0.001848754,0.000221551,3.66E-05,0.003464,0.8457,0.0001868,0.04601,0.868
0.004087424,0.002514415,0.003170808,0.002271625,0.000216094,2.85E-05,0.003107,0.8816,0.0001359,0.03481,0.883
0.00247017,0.00343533,0.002940252,0.002539855,0.00020794,3.19E-05,0.003439,0.8714,0.0001903,0.03989,0.8357
0.002355898,0.004299148,0.00379729,0.00266509,0.000225225,3.42E-05,0.00326,0.8529,0.0002202,0.04948,0.8418
0.001566762,0.00380917,0.00397999,0.002189107,0.000278641,4.12E-05,0.003568,0.8277,0.0001036,0.03375,0.9033
0.002068475,0.003072796,0.00427767,0.001907822,0.000205369,3.13E-05,0.00335,0.8718,9.92E-05,0.03299,0.9134
0.002246116,0.004255715,0.003779309,0.002224794,0.000186128,3.72E-05,0.003397,0.8388,0.0001602,0.05014,0.8823
0.00179388,0.002760408,0.003973738,0.00308263,0.000183217,3.15E-05,0.003297,0.8693,0.0001415,0.04056,0.8831
0.002081043,0.004429763,0.00375269,0.002852791,0.000186829,2.73E-05,0.003306,0.8951,0.000135,0.03282,0.8698
0.001806708,0.004576572,0.004522477,0.002300692,0.000235235,3.48E-05,0.003571,0.8574,0.0001462,0.047,0.8925
0.002452616,0.003115121,0.004437614,0.002195299,0.000281454,3.80E-05,0.003633,0.8511,0.0001584,0.03913,0.8633
0.002354744,0.001999348,0.004100711,0.002435148,0.000258667,3.65E-05,0.003675,0.854,9.89E-05,0.02784,0.9056
0.001832105,0.001684663,0.00323415,0.001889442,0.000214744,3.46E-05,0.003404,0.8553,0.0001189,0.03937,0.9021
0.001619616,0.003568497,0.003409819,0.002016385,0.0002287,3.79E-05,0.003449,0.8379,8.65E-05,0.04044,0.9535
0.002081472,0.004055382,0.004129377,0.001768453,0.000251361,3.79E-05,0.003449,0.8418,0.0002851,0.05298,0.8167
0.001812981,0.00335251,0.003798346,0.001874606,0.000237203,3.15E-05,0.003505,0.8759,0.0001585,0.0378,0.8554
0.002457073,0.00259764,0.002850655,0.002515926,0.000183114,3.73E-05,0.003695,0.8506,0.0003111,0.06,0.8135
0.002174708,0.004193768,0.004094308,0.003000287,0.000207867,3.94E-05,0.003576,0.8361,0.0001082,0.03995,0.9105
0.001883483,0.003681166,0.004463263,0.001905476,0.000235675,4.21E-05,0.00366,0.8266,0.0001393,0.04047,0.884
0.001787618,0.004087314,0.003314789,0.002386377,0.000232661,4.44E-05,0.003888,0.8292,0.0002104,0.03981,0.8095
0.002194137,0.002453864,0.002871716,0.002294999,0.000216119,3.53E-05,0.003318,0.8524,0.0003303,0.05175,0.7854
0.002479739,0.003064997,0.003726732,0.00226567,0.000211673,3.43E-05,0.003505,0.8624,0.0001669,0.04273,0.865
0.001952255,0.003454883,0.004830177,0.002393318,0.000239415,3.46E-05,0.003292,0.8522,0.0002106,0.04507,0.8376
0.002169809,0.003060113,0.00429272,0.001846151,0.000243661,3.18E-05,0.003375,0.8681,0.0001482,0.0476,0.8946
0.002118644,0.002564759,0.003011967,0.002573228,0.000260434,3.29E-05,0.003417,0.8632,5.53E-05,0.0341,1.003
0.001278359,0.003751923,0.003051956,0.002803609,0.000260984,4.40E-05,0.003664,0.8204,0.0002059,0.04769,0.8475
0.002429802,0.002733913,0.003993123,0.003274501,0.000211513,3.65E-05,0.003676,0.8561,0.0003948,0.04528,0.7457
0.002139308,0.002970629,0.004655736,0.002323346,0.000236747,3.86E-05,0.003542,0.8445,0.0001205,0.02863,0.8734
0.002185937,0.002249724,0.003086212,0.002415192,0.000224293,3.86E-05,0.003658,0.8466,0.0001768,0.03476,0.834
0.001814505,0.002709167,0.004036386,0.00274189,0.000233542,3.60E-05,0.003609,0.8535,0.0002097,0.06377,0.8606
0.001953638,0.002463399,0.003144205,0.002675421,0.000279867,3.45E-05,0.003593,0.863,0.0002086,0.04139,0.8177
0.002376477,0.002959204,0.004154824,0.002155018,0.000230772,4.29E-05,0.003854,0.8319,0.0002165,0.04107,0.8174
0.00187539,0.003514041,0.003066932,0.001999981,0.000246205,4.47E-05,0.003808,0.8209,0.0002725,0.05226,0.818
0.00144635,0.002826512,0.003918085,0.001096597,0.000251955,3.33E-05,0.003531,0.8686,0.0002055,0.04038,0.8355
0.001826466,0.002386447,0.003532231,0.001610015,0.000237394,3.66E-05,0.003523,0.8483,0.0001174,0.03128,0.8885
0.001868936,0.002656037,0.003278528,0.002210202,0.000215151,3.35E-05,0.003291,0.8576,0.0002448,0.05795,0.8314
0.001641007,0.002836502,0.003350833,0.002344822,0.000266119,3.84E-05,0.003357,0.8353,0.0001899,0.04029,0.8451
0.001949414,0.003120849,0.003612435,0.002276834,0.000213964,3.46E-05,0.003501,0.8576,0.000139,0.04813,0.9038
0.001874062,0.003276285,0.00343682,0.002728407,0.000218739,3.27E-05,0.003472,0.8661,0.0001677,0.04812,0.8808
0.002191215,0.002669807,0.002914364,0.003479877,0.000248917,4.02E-05,0.00358,0.8333,0.0001378,0.03307,0.8837
0.002174296,0.003954641,0.004733124,0.002365819,0.00018648,3.54E-05,0.00338,0.8484,0.0002334,0.0479,0.8301
0.002203189,0.002939377,0.004456363,0.001257226,0.00021813,3.69E-05,0.003437,0.8434,0.0001181,0.03235,0.8871
0.001857348,0.003392981,0.004677621,0.00245337,0.000269017,3.32E-05,0.003358,0.8603,9.09E-05,0.02549,0.9174
0.001747629,0.003791134,0.004084901,0.002023609,0.000233658,3.89E-05,0.003408,0.8319,6.42E-05,0.02269,0.9577
0.002045759,0.003997025,0.003424861,0.003494827,0.000236342,3.47E-05,0.003595,0.862,0.0002305,0.04162,0.8215
0.001905317,0.00367018,0.004173455,0.002842672,0.000209059,3.66E-05,0.003455,0.8461,0.0002132,0.04031,0.8376
0.001691874,0.002753165,0.004107265,0.002192535,0.000222966,3.26E-05,0.003421,0.8667,0.0002318,0.04798,0.8272
0.002417327,0.004265443,0.004158692,0.001711698,0.000196774,3.53E-05,0.003617,0.861,0.0001483,0.03273,0.862
0.00202882,0.003958726,0.003864795,0.002859437,0.000188409,3.34E-05,0.003515,0.8647,0.0001039,0.02787,0.9015
0.002180766,0.003185362,0.004444962,0.001994372,0.000203625,3.13E-05,0.003513,0.875,0.0002431,0.04903,0.822
0.001512755,0.002726837,0.003533279,0.002290375,0.000196972,3.23E-05,0.003276,0.8609,0.0001704,0.03394,0.8404
0.002176341,0.002725124,0.003074134,0.001300895,0.000241035,3.41E-05,0.003677,0.8659,0.0001378,0.03679,0.8752
0.002272228,0.003663462,0.003723396,0.002915518,0.000238293,3.15E-05,0.003534,0.8762,0.0001863,0.03934,0.8425
0.002135846,0.002785651,0.002922536,0.002789632,0.000254108,3.98E-05,0.003525,0.8319,7.31E-05,0.02746,0.9434
0.002007927,0.003382263,0.006288598,0.002344843,0.000238442,3.42E-05,0.003481,0.8615,0.0001444,0.03347,0.8601
0.002506901,0.002882911,0.004039246,0.001939198,0.000245747,3.83E-05,0.003523,0.843,0.0001215,0.0279,0.8757
0.002013286,0.003657153,0.003675415,0.001870641,0.000194257,3.48E-05,0.003428,0.8562,0.0001325,0.04793,0.9065
0.001692734,0.003319232,0.004293517,0.002479664,0.000209691,3.77E-05,0.003503,0.8466,0.0002843,0.04039,0.7785
0.002090218,0.00423382,0.004296002,0.003151118,0.000201876,4.03E-05,0.003515,0.829,0.000176,0.04167,0.8559
0.002337779,0.003514165,0.003239774,0.00232235,0.000223675,3.93E-05,0.003649,0.8395,0.0002341,0.04161,0.8061
0.002089507,0.002912162,0.003294634,0.002161084,0.000211973,3.10E-05,0.003415,0.8776,0.0001588,0.03129,0.8544
0.002693866,0.00334066,0.003416353,0.003390288,0.000220063,3.05E-05,0.003263,0.8705,8.71E-05,0.02374,0.9156
0.00147418,0.004497448,0.003130988,0.002605892,0.00024969,3.47E-05,0.003538,0.8591,0.0001575,0.03346,0.8503
0.00189301,0.002978919,0.004480653,0.003411421,0.000242506,3.32E-05,0.00329,0.8618,0.0003277,0.04514,0.79
0.00165478,0.002992376,0.003530448,0.002527369,0.000211107,4.45E-05,0.003638,0.8192,0.0002219,0.04324,0.8233
0.001857144,0.00384355,0.003991621,0.00243878,0.000200194,3.69E-05,0.00351,0.8488,0.0002156,0.04228,0.8232
0.001799781,0.002921662,0.004452094,0.002251113,0.000252351,4.12E-05,0.003658,0.8324,0.0001118,0.03612,0.9195
0.002418299,0.003419143,0.003473234,0.003178831,0.000238468,3.68E-05,0.003429,0.8466,0.00021,0.03854,0.8207
0.002217881,0.002643459,0.004162944,0.001741842,0.000186457,3.60E-05,0.003512,0.8544,0.0001632,0.03823,0.8657
0.001818856,0.003574905,0.003701725,0.002038346,0.000256079,3.67E-05,0.003524,0.8497,0.0001371,0.03336,0.8699
0.001682212,0.003877785,0.002836869,0.001507447,0.000232664,3.34E-05,0.003339,0.86,5.38E-05,0.03267,1.013
0.00245933,0.002263928,0.005349845,0.002923184,0.000280385,3.04E-05,0.003433,0.8794,0.0001455,0.03934,0.8731
0.001831314,0.003207277,0.004411376,0.001665481,0.000291429,3.99E-05,0.003652,0.8378,0.000161,0.03742,0.8479
0.001724179,0.002651569,0.003824858,0.002315823,0.000201251,3.83E-05,0.003799,0.8516,0.000268,0.04421,0.8083
0.001563078,0.003796031,0.003847544,0.002164552,0.000200267,4.04E-05,0.003628,0.8358,0.0001393,0.03355,0.8669
0.001930207,0.003449024,0.00332778,0.001629963,0.000252815,3.30E-05,0.003375,0.8607,0.0001013,0.03787,0.9175
